SLOT_START;CROSSBORDER_SETTLEMENTCAPACITY_PRICE_[EUR/MW];AT_DEMAND_[MW];AT_SETTLEMENTCAPACITY_PRICE_[EUR/MW];AT_IMPORT(-)_EXPORT(+)_[MW];BE_DEMAND_[MW];BE_SETTLEMENTCAPACITY_PRICE_[EUR/MW];BE_IMPORT(-)_EXPORT(+)_[MW];CH_DEMAND_[MW];CH_SETTLEMENTCAPACITY_PRICE_[EUR/MW];CH_IMPORT(-)_EXPORT(+)_[MW];DE_DEMAND_[MW];DE_SETTLEMENTCAPACITY_PRICE_[EUR/MW];DE_IMPORT(-)_EXPORT(+)_[MW];FR_DEMAND_[MW];FR_SETTLEMENTCAPACITY_PRICE_[EUR/MW];FR_IMPORT(-)_EXPORT(+)_[MW];NL_DEMAND_[MW];NL_SETTLEMENTCAPACITY_PRICE_[EUR/MW];NL_IMPORT(-)_EXPORT(+)_[MW];SI_DEMAND_[MW];SI_SETTLEMENTCAPACITY_PRICE_[EUR/MW];SI_IMPORT(-)_EXPORT(+)_[MW];DK_DEMAND_[MW];DK_SETTLEMENTCAPACITY_PRICE_[EUR/MW];DK_IMPORT(-)_EXPORT(+)_[MW]
2022-03-14 11:00:00+00:00;116.65;73.0;116.65;8.0;86.0;116.65;-56.0;64.0;116.65;-24.0;555.0;72.22;167.0;489.0;116.65;-28.0;116.0;116.65;-46.0;15.0;116.65;-8.0;22.0;116.65;-13.0
2022-03-14 15:00:00+00:00;92.4;73.0;92.4;15.0;86.0;185.2;-60.0;64.0;92.4;-17.0;555.0;92.4;98.0;489.0;92.4;45.0;116.0;92.4;-54.0;15.0;92.4;-14.0;22.0;92.4;-13.0
2022-03-14 19:00:00+00:00;36.0;73.0;36.0;-8.0;86.0;138.32;-60.0;64.0;36.0;-35.0;555.0;36.0;87.0;489.0;36.0;105.0;116.0;36.0;-60.0;15.0;36.0;-14.0;22.0;80.54;-15.0
2022-03-14 23:00:00+00:00;93.96;73.0;93.96;4.0;86.0;117.2;-60.0;64.0;93.96;-23.0;555.0;81.66;167.0;489.0;93.96;-10.0;116.0;93.96;-50.0;15.0;93.96;-15.0;22.0;93.96;-13.0
2022-03-15 03:00:00+00:00;131.02;73.0;131.02;4.0;86.0;131.02;-56.0;64.0;131.02;-5.0;555.0;108.33;167.0;489.0;131.02;-35.0;116.0;131.02;-53.0;15.0;131.02;-9.0;22.0;131.02;-13.0
2022-03-15 07:00:00+00:00;79.97;73.0;79.97;6.0;86.0;131.6;-60.0;64.0;79.97;-14.0;555.0;79.97;11.0;489.0;2.76;146.0;116.0;79.97;-59.0;15.0;79.97;-15.0;22.0;93.96;-15.0
2022-03-15 11:00:00+00:00;67.6;73.0;67.6;17.0;86.0;67.6;-56.0;64.0;85.7;-34.0;555.0;67.6;112.0;489.0;67.6;50.0;116.0;67.6;-59.0;15.0;67.6;-15.0;22.0;93.96;-15.0
2022-03-15 15:00:00+00:00;55.6;73.0;55.6;-1.0;86.0;180.96;-60.0;64.0;55.6;-23.0;555.0;55.6;34.0;489.0;11.0;146.0;116.0;55.6;-66.0;15.0;55.6;-15.0;22.0;93.96;-15.0
2022-03-15 19:00:00+00:00;68.0;73.0;68.0;-2.0;86.0;92.12;-60.0;64.0;68.0;-33.0;555.0;68.0;140.0;489.0;68.0;48.0;116.0;68.0;-63.0;15.0;68.0;-15.0;22.0;93.96;-15.0
2022-03-15 23:00:00+00:00;100.0;73.0;100.0;4.0;86.0;100.0;-56.0;64.0;100.0;-36.0;555.0;52.6;167.0;489.0;100.0;5.0;116.0;100.0;-59.0;15.0;100.0;-13.0;22.0;100.0;-12.0
2022-03-16 03:00:00+00:00;121.88;73.0;121.88;4.0;86.0;121.88;-56.0;64.0;121.88;-32.0;555.0;121.88;150.0;489.0;121.88;11.0;116.0;121.88;-56.0;15.0;121.88;-9.0;22.0;121.88;-12.0
2022-03-16 07:00:00+00:00;76.72;73.0;76.72;8.0;86.0;85.8;-60.0;64.0;76.72;-34.0;555.0;76.72;75.0;489.0;76.72;97.0;116.0;76.72;-56.0;15.0;76.72;-15.0;22.0;93.96;-15.0
2022-03-16 11:00:00+00:00;67.68;73.0;67.68;4.0;86.0;80.2;-60.0;64.0;67.68;-44.0;555.0;60.0;167.0;489.0;67.68;18.0;116.0;67.68;-56.0;15.0;67.68;-14.0;22.0;93.96;-15.0
2022-03-16 15:00:00+00:00;82.99;73.0;82.99;10.0;86.0;121.48;-60.0;64.0;82.99;-8.0;555.0;82.99;76.0;489.0;82.99;68.0;116.0;82.99;-56.0;15.0;82.99;-15.0;22.0;93.96;-15.0
2022-03-16 19:00:00+00:00;45.0;73.0;45.0;-9.0;86.0;49.6;-60.0;64.0;45.0;-38.0;555.0;45.0;126.0;489.0;45.0;66.0;116.0;45.0;-56.0;15.0;45.0;-14.0;22.0;93.96;-15.0
2022-03-16 23:00:00+00:00;80.0;73.0;80.0;11.0;86.0;185.32;-60.0;64.0;83.0;-44.0;555.0;80.0;167.0;489.0;80.0;2.0;116.0;80.0;-46.0;15.0;80.0;-15.0;22.0;95.03;-15.0
2022-03-17 03:00:00+00:00;100.0;73.0;100.0;10.0;86.0;136.2;-60.0;64.0;100.0;-44.0;555.0;94.87;167.0;489.0;100.0;-1.0;116.0;100.0;-46.0;15.0;100.0;-14.0;22.0;100.0;-12.0
2022-03-17 07:00:00+00:00;81.33;73.0;81.33;14.0;86.0;81.33;-55.0;64.0;81.33;-10.0;555.0;81.33;150.0;489.0;81.33;-19.0;116.0;81.33;-50.0;15.0;81.33;-15.0;22.0;95.03;-15.0
2022-03-17 11:00:00+00:00;107.75;73.0;107.75;11.0;86.0;139.48;-60.0;64.0;107.75;-28.0;555.0;90.0;167.0;489.0;107.75;-16.0;116.0;107.75;-46.0;15.0;107.75;-8.0;22.0;107.75;-13.0
2022-03-17 15:00:00+00:00;97.64;73.0;97.64;27.0;86.0;108.96;-60.0;64.0;97.64;31.0;555.0;97.64;68.0;489.0;97.64;15.0;116.0;97.64;-54.0;15.0;97.64;-15.0;22.0;97.64;-12.0
2022-03-17 19:00:00+00:00;64.48;73.0;64.48;15.0;86.0;64.48;-55.0;64.0;64.48;-35.0;555.0;64.48;126.0;489.0;64.48;40.0;116.0;64.48;-60.0;15.0;64.48;-15.0;22.0;95.03;-15.0
2022-03-17 23:00:00+00:00;127.48;73.0;127.48;4.0;86.0;127.48;-55.0;64.0;127.48;-40.0;555.0;50.34;167.0;489.0;127.48;-5.0;116.0;127.48;-50.0;15.0;127.48;-9.0;22.0;127.48;-12.0
2022-03-18 03:00:00+00:00;150.52;73.0;150.52;4.0;86.0;150.52;-55.0;64.0;150.52;-17.0;555.0;97.03;167.0;489.0;150.52;-21.0;116.0;150.52;-58.0;15.0;150.52;-9.0;22.0;150.52;-11.0
2022-03-18 07:00:00+00:00;105.28;73.0;105.28;20.0;86.0;105.28;-55.0;64.0;105.28;9.0;555.0;105.28;106.0;489.0;105.28;2.0;116.0;105.28;-58.0;15.0;105.28;-9.0;22.0;108.46;-15.0
2022-03-18 11:00:00+00:00;100.27;73.0;100.27;12.0;86.0;136.52;-60.0;64.0;100.27;-31.0;555.0;55.14;167.0;489.0;100.27;-5.0;116.0;100.27;-58.0;15.0;100.27;-8.0;22.0;108.46;-15.0
2022-03-18 15:00:00+00:00;99.4;73.0;99.4;26.0;86.0;127.8;-60.0;64.0;99.4;-25.0;555.0;99.4;112.0;489.0;99.4;39.0;116.0;99.4;-62.0;15.0;99.4;-15.0;22.0;108.46;-15.0
2022-03-18 19:00:00+00:00;30.08;73.0;30.08;-2.0;86.0;36.96;-60.0;64.0;30.08;-38.0;555.0;30.08;117.0;489.0;30.08;69.0;116.0;30.08;-56.0;15.0;30.08;-15.0;22.0;108.46;-15.0
2022-03-18 23:00:00+00:00;40.0;73.0;40.0;-6.0;86.0;96.88;-60.0;64.0;40.0;-20.0;555.0;40.0;166.0;489.0;40.0;-4.0;116.0;40.0;-46.0;15.0;40.0;-15.0;22.0;108.46;-15.0
2022-03-19 03:00:00+00:00;143.04;73.0;143.04;6.0;86.0;143.04;-55.0;64.0;143.04;13.0;555.0;52.82;167.0;489.0;143.04;-62.0;116.0;143.04;-46.0;15.0;143.04;-9.0;22.0;143.04;-14.0
2022-03-19 07:00:00+00:00;88.8;73.0;88.8;5.0;86.0;193.8;-60.0;64.0;88.8;-27.0;555.0;70.32;167.0;489.0;88.8;-11.0;116.0;88.8;-46.0;15.0;88.8;-13.0;22.0;108.46;-15.0
2022-03-19 11:00:00+00:00;91.28;73.0;91.28;6.0;86.0;327.24;-60.0;64.0;91.28;-9.0;555.0;91.28;108.0;489.0;91.28;35.0;116.0;91.28;-51.0;15.0;91.28;-14.0;22.0;108.46;-15.0
2022-03-19 15:00:00+00:00;56.51;73.0;56.51;12.0;86.0;156.76;-60.0;64.0;56.51;-41.0;555.0;56.51;79.0;489.0;56.51;95.0;116.0;56.51;-56.0;15.0;56.51;-14.0;22.0;108.46;-15.0
2022-03-19 19:00:00+00:00;101.08;73.0;101.08;5.0;86.0;119.04;-60.0;64.0;101.08;-20.0;555.0;73.65;167.0;489.0;101.08;-23.0;116.0;101.08;-46.0;15.0;101.08;-8.0;22.0;108.46;-15.0
2022-03-19 23:00:00+00:00;76.28;73.0;76.28;17.0;86.0;97.8;-60.0;64.0;76.28;-24.0;555.0;76.28;91.0;489.0;76.28;46.0;116.0;76.28;-46.0;15.0;76.28;-15.0;22.0;76.28;-9.0
2022-03-20 03:00:00+00:00;130.22;73.0;130.22;17.0;86.0;130.22;-55.0;64.0;130.22;-15.0;555.0;130.22;116.0;489.0;130.22;8.0;116.0;130.22;-46.0;15.0;130.22;-10.0;22.0;268.24;-15.0
2022-03-20 07:00:00+00:00;189.92;73.0;189.92;20.0;86.0;189.92;-55.0;64.0;189.92;8.0;555.0;189.92;55.0;489.0;189.92;46.0;116.0;189.92;-49.0;15.0;189.92;-9.0;22.0;268.24;-15.0
2022-03-20 11:00:00+00:00;185.88;73.0;185.88;17.0;86.0;272.56;-60.0;64.0;185.88;-2.0;555.0;185.88;25.0;489.0;185.88;90.0;116.0;185.88;-49.0;15.0;185.88;-9.0;22.0;185.88;-12.0
2022-03-20 15:00:00+00:00;111.68;73.0;111.68;20.0;86.0;111.68;-55.0;64.0;111.68;-27.0;555.0;111.68;46.0;489.0;111.68;87.0;116.0;111.68;-53.0;15.0;111.68;-9.0;22.0;111.68;-9.0
2022-03-20 19:00:00+00:00;84.0;73.0;84.0;16.0;86.0;84.0;-55.0;64.0;84.0;-26.0;555.0;84.0;148.0;489.0;84.0;-5.0;116.0;84.0;-50.0;15.0;84.0;-14.0;22.0;84.0;-14.0
2022-03-20 23:00:00+00:00;96.0;73.0;96.0;17.0;86.0;96.0;-55.0;64.0;96.0;-6.0;555.0;70.0;167.0;489.0;96.0;-46.0;116.0;96.0;-50.0;15.0;96.0;-15.0;22.0;96.0;-12.0
2022-03-21 03:00:00+00:00;136.73;73.0;136.73;17.0;86.0;136.73;-55.0;64.0;136.73;-6.0;555.0;89.38;167.0;489.0;136.73;-50.0;116.0;136.73;-50.0;15.0;136.73;-10.0;22.0;136.73;-12.0
2022-03-21 07:00:00+00:00;112.92;73.0;112.92;20.0;86.0;112.92;-55.0;64.0;112.92;-10.0;555.0;90.05;167.0;489.0;112.92;-51.0;116.0;112.92;-50.0;15.0;112.92;-9.0;22.0;112.92;-12.0
2022-03-21 11:00:00+00:00;95.52;73.0;95.52;17.0;86.0;95.52;-55.0;64.0;95.52;-25.0;555.0;80.7;167.0;489.0;95.52;-28.0;116.0;95.52;-50.0;15.0;95.52;-14.0;22.0;95.52;-12.0
2022-03-21 15:00:00+00:00;96.32;73.0;96.32;18.0;86.0;172.64;-60.0;64.0;96.32;-30.0;555.0;96.32;80.0;489.0;96.32;68.0;116.0;96.32;-50.0;15.0;96.32;-14.0;22.0;96.32;-12.0
2022-03-21 19:00:00+00:00;67.0;73.0;67.0;16.0;86.0;117.92;-60.0;64.0;67.0;-38.0;555.0;67.0;113.0;489.0;67.0;46.0;116.0;67.0;-50.0;15.0;67.0;-14.0;22.0;67.0;-13.0
2022-03-21 23:00:00+00:00;56.5;73.0;56.5;17.0;86.0;56.5;-55.0;64.0;56.5;-37.0;555.0;38.33;163.0;489.0;56.5;-10.0;116.0;56.5;-50.0;15.0;56.5;-15.0;22.0;56.5;-13.0
2022-03-22 03:00:00+00:00;100.0;73.0;100.0;17.0;86.0;101.44;-60.0;64.0;100.0;-13.0;555.0;100.0;115.0;489.0;100.0;14.0;116.0;100.0;-50.0;15.0;100.0;-11.0;22.0;100.0;-12.0
2022-03-22 07:00:00+00:00;112.95;73.0;112.95;36.0;86.0;112.95;-58.0;64.0;112.95;22.0;555.0;112.95;114.0;489.0;112.95;-43.0;116.0;112.95;-50.0;15.0;112.95;-9.0;22.0;112.95;-12.0
2022-03-22 11:00:00+00:00;125.61;73.0;125.61;21.0;86.0;128.72;-60.0;64.0;125.61;-16.0;555.0;97.72;167.0;489.0;125.61;-36.0;116.0;125.61;-50.0;15.0;125.61;-9.0;22.0;125.61;-13.0
2022-03-22 15:00:00+00:00;76.0;73.0;76.0;23.0;86.0;187.92;-60.0;64.0;76.0;5.0;555.0;76.0;82.0;489.0;76.0;28.0;116.0;76.0;-50.0;15.0;76.0;-15.0;22.0;76.0;-13.0
2022-03-22 19:00:00+00:00;62.0;73.0;62.0;16.0;86.0;144.08;-60.0;64.0;62.0;-11.0;555.0;62.0;115.0;489.0;62.0;22.0;116.0;62.0;-54.0;15.0;62.0;-15.0;22.0;62.0;-13.0
2022-03-22 23:00:00+00:00;36.0;73.0;36.0;-5.0;86.0;36.0;-55.0;64.0;36.0;-40.0;555.0;36.0;149.0;489.0;36.0;31.0;116.0;36.0;-50.0;15.0;36.0;-15.0;22.0;93.96;-15.0
2022-03-23 03:00:00+00:00;117.92;73.0;117.92;8.0;86.0;117.92;-55.0;64.0;117.92;-19.0;555.0;117.92;112.0;489.0;117.92;27.0;116.0;117.92;-50.0;15.0;117.92;-10.0;22.0;117.92;-13.0
2022-03-23 07:00:00+00:00;77.56;73.0;77.56;10.0;86.0;77.56;-55.0;64.0;77.56;-6.0;555.0;77.56;75.0;489.0;77.56;56.0;116.0;77.56;-50.0;15.0;77.56;-15.0;22.0;93.96;-15.0
2022-03-23 11:00:00+00:00;65.08;73.0;65.08;8.0;86.0;96.64;-60.0;64.0;65.08;-25.0;555.0;65.08;150.0;489.0;65.08;6.0;116.0;65.08;-50.0;15.0;65.08;-14.0;22.0;93.96;-15.0
2022-03-23 15:00:00+00:00;69.0;73.0;69.0;15.0;86.0;174.16;-60.0;64.0;69.0;-9.0;555.0;69.0;72.0;489.0;69.0;66.0;116.0;69.0;-54.0;15.0;69.0;-15.0;22.0;93.96;-15.0
2022-03-23 19:00:00+00:00;68.44;73.0;68.44;18.0;86.0;163.84;-60.0;64.0;68.44;-12.0;555.0;68.44;120.0;489.0;68.44;20.0;116.0;68.44;-54.0;15.0;68.44;-15.0;22.0;93.96;-15.0
2022-03-23 23:00:00+00:00;57.0;73.0;57.0;8.0;86.0;57.0;-55.0;64.0;57.0;-11.0;555.0;38.33;162.0;489.0;57.0;-24.0;116.0;57.0;-50.0;15.0;57.0;-15.0;22.0;95.0;-15.0
2022-03-24 03:00:00+00:00;129.9;73.0;129.9;14.0;86.0;129.9;-55.0;64.0;129.9;-17.0;555.0;129.9;167.0;489.0;129.9;-35.0;116.0;129.9;-50.0;15.0;129.9;-10.0;22.0;129.9;-14.0
2022-03-24 07:00:00+00:00;111.64;73.0;111.64;28.0;86.0;111.64;-55.0;64.0;111.64;-13.0;555.0;111.64;151.0;489.0;111.64;-29.0;116.0;111.64;-58.0;15.0;111.64;-10.0;22.0;111.64;-14.0
2022-03-24 11:00:00+00:00;107.2;73.0;107.2;10.0;86.0;181.36;-60.0;64.0;107.2;-21.0;555.0;59.0;167.0;489.0;107.2;-15.0;116.0;107.2;-58.0;15.0;107.2;-9.0;22.0;107.2;-14.0
2022-03-24 15:00:00+00:00;59.0;73.0;59.0;6.0;86.0;140.68;-60.0;64.0;59.0;-3.0;555.0;59.0;81.0;489.0;59.0;68.0;116.0;59.0;-62.0;15.0;59.0;-15.0;22.0;95.0;-15.0
2022-03-24 19:00:00+00:00;84.96;73.0;84.96;21.0;86.0;84.96;-59.0;64.0;84.96;-8.0;555.0;84.96;114.0;489.0;84.96;16.0;116.0;84.96;-54.0;15.0;84.96;-15.0;22.0;95.0;-15.0
2022-03-24 23:00:00+00:00;101.92;73.0;101.92;21.0;86.0;101.92;-55.0;64.0;101.92;1.0;555.0;71.0;167.0;489.0;101.92;-59.0;116.0;101.92;-50.0;15.0;101.92;-10.0;22.0;268.36;-15.0
2022-03-25 03:00:00+00:00;136.04;73.0;136.04;37.0;86.0;136.04;-55.0;64.0;136.04;-27.0;555.0;102.28;167.0;489.0;136.04;-47.0;116.0;136.04;-50.0;15.0;136.04;-10.0;22.0;268.36;-15.0
2022-03-25 07:00:00+00:00;128.2;73.0;128.2;27.0;86.0;128.2;-55.0;64.0;128.2;-11.0;555.0;128.2;155.0;489.0;128.2;-34.0;116.0;128.2;-58.0;15.0;128.2;-9.0;22.0;268.36;-15.0
2022-03-25 11:00:00+00:00;84.1;73.0;84.1;21.0;86.0;231.92;-60.0;64.0;84.1;-21.0;555.0;74.31;167.0;489.0;84.1;-20.0;116.0;84.1;-58.0;15.0;84.1;-14.0;22.0;268.36;-15.0
2022-03-25 15:00:00+00:00;81.8;73.0;81.8;27.0;86.0;81.8;-55.0;64.0;81.8;-18.0;555.0;81.8;118.0;489.0;81.8;4.0;116.0;81.8;-46.0;15.0;81.8;-15.0;22.0;268.36;-15.0
2022-03-25 19:00:00+00:00;55.6;73.0;55.6;5.0;86.0;55.6;-55.0;64.0;55.6;-26.0;555.0;55.6;121.0;489.0;55.6;33.0;116.0;55.6;-50.0;15.0;55.6;-13.0;22.0;268.36;-15.0
2022-03-25 23:00:00+00:00;78.88;73.0;78.88;4.0;86.0;111.28;-60.0;64.0;78.88;-41.0;555.0;67.8;167.0;489.0;78.88;6.0;116.0;78.88;-46.0;15.0;78.88;-15.0;22.0;95.0;-15.0
2022-03-26 03:00:00+00:00;168.32;73.0;168.32;8.0;86.0;168.32;-55.0;64.0;168.32;-36.0;555.0;70.08;167.0;489.0;168.32;-11.0;116.0;168.32;-51.0;15.0;168.32;-10.0;22.0;168.32;-12.0
2022-03-26 07:00:00+00:00;146.36;73.0;146.36;9.0;86.0;219.2;-60.0;64.0;146.36;-38.0;555.0;146.36;113.0;489.0;146.36;45.0;116.0;146.36;-47.0;15.0;146.36;-9.0;22.0;146.36;-13.0
2022-03-26 11:00:00+00:00;65.0;73.0;65.0;-1.0;86.0;306.56;-60.0;64.0;65.0;-25.0;555.0;65.0;137.0;489.0;65.0;29.0;116.0;65.0;-51.0;15.0;65.0;-14.0;22.0;95.0;-15.0
2022-03-26 15:00:00+00:00;72.64;73.0;72.64;6.0;86.0;80.96;-60.0;64.0;72.64;-34.0;555.0;72.64;55.0;489.0;72.64;117.0;116.0;72.64;-54.0;15.0;72.64;-15.0;22.0;95.0;-15.0
2022-03-26 19:00:00+00:00;78.29;73.0;78.29;4.0;86.0;78.29;-55.0;64.0;78.29;-24.0;555.0;78.29;109.0;489.0;78.29;46.0;116.0;78.29;-50.0;15.0;78.29;-15.0;22.0;95.0;-15.0
2022-03-26 23:00:00+00:00;57.0;73.0;57.0;28.0;86.0;57.0;-55.0;64.0;57.0;-23.0;555.0;57.0;126.0;489.0;57.0;4.0;116.0;57.0;-50.0;15.0;57.0;-15.0;22.0;103.09;-15.0
2022-03-27 02:00:00+00:00;151.64;73.0;151.64;28.0;86.0;151.64;-55.0;64.0;151.64;-31.0;555.0;70.36;167.0;489.0;151.64;-37.0;116.0;151.64;-50.0;15.0;151.64;-10.0;22.0;151.64;-12.0
2022-03-27 06:00:00+00:00;89.4;73.0;89.4;23.0;86.0;99.96;-60.0;64.0;89.4;-42.0;555.0;89.4;149.0;489.0;89.4;5.0;116.0;89.4;-46.0;15.0;89.4;-14.0;22.0;253.29;-15.0
2022-03-27 10:00:00+00:00;70.0;73.0;70.0;23.0;86.0;462.16;-60.0;64.0;70.0;-38.0;555.0;70.0;101.0;489.0;70.0;49.0;116.0;70.0;-46.0;15.0;70.0;-14.0;22.0;268.28;-15.0
2022-03-27 14:00:00+00:00;58.92;73.0;58.92;23.0;86.0;159.28;-60.0;64.0;58.92;-39.0;555.0;58.92;42.0;489.0;58.92;110.0;116.0;58.92;-46.0;15.0;58.92;-15.0;22.0;268.28;-15.0
2022-03-27 18:00:00+00:00;85.41;73.0;85.41;28.0;86.0;85.41;-55.0;64.0;85.41;-28.0;555.0;85.41;114.0;489.0;85.41;17.0;116.0;85.41;-46.0;15.0;85.41;-15.0;22.0;268.28;-15.0
2022-03-27 22:00:00+00:00;79.0;73.0;79.0;23.0;86.0;79.0;-55.0;64.0;79.0;0.0;555.0;79.0;157.0;489.0;79.0;-45.0;116.0;79.0;-50.0;15.0;79.0;-15.0;22.0;268.28;-15.0
2022-03-28 02:00:00+00:00;144.68;73.0;144.68;31.0;86.0;144.68;-55.0;64.0;144.68;-20.0;555.0;144.68;131.0;489.0;144.68;-14.0;116.0;144.68;-50.0;15.0;144.68;-10.0;22.0;144.68;-13.0
2022-03-28 06:00:00+00:00;104.7;73.0;104.7;29.0;86.0;144.52;-60.0;64.0;104.7;20.0;555.0;104.7;112.0;489.0;104.7;-33.0;116.0;104.7;-46.0;15.0;104.7;-9.0;22.0;104.7;-13.0
2022-03-28 10:00:00+00:00;173.92;73.0;173.92;27.0;86.0;204.52;-60.0;64.0;173.92;0.0;555.0;173.92;130.0;489.0;173.92;-30.0;116.0;173.92;-46.0;15.0;173.92;-9.0;22.0;173.92;-12.0
2022-03-28 14:00:00+00:00;108.69;73.0;108.69;30.0;86.0;133.88;-60.0;64.0;108.69;25.0;555.0;108.69;115.0;489.0;108.69;-30.0;116.0;108.69;-50.0;15.0;108.69;-10.0;22.0;108.69;-14.0
2022-03-28 18:00:00+00:00;63.0;73.0;63.0;19.0;86.0;159.08;-60.0;64.0;63.0;-19.0;555.0;63.0;113.0;489.0;63.0;31.0;116.0;63.0;-54.0;15.0;63.0;-15.0;22.0;68.59;-15.0
2022-03-28 22:00:00+00:00;60.0;73.0;60.0;18.0;86.0;60.0;-55.0;64.0;60.0;-18.0;555.0;60.0;148.0;489.0;60.0;-13.0;116.0;60.0;-50.0;15.0;60.0;-15.0;22.0;268.28;-15.0
2022-03-29 02:00:00+00:00;127.07;73.0;127.07;23.0;86.0;127.07;-55.0;64.0;127.07;20.0;555.0;127.07;118.0;489.0;127.07;-31.0;116.0;127.07;-50.0;15.0;127.07;-10.0;22.0;191.55;-15.0
2022-03-29 06:00:00+00:00;56.0;73.0;56.0;13.0;86.0;156.44;-60.0;64.0;56.0;4.0;555.0;56.0;58.0;489.0;56.0;72.0;116.0;56.0;-57.0;15.0;56.0;-15.0;22.0;224.97;-15.0
2022-03-29 10:00:00+00:00;159.6;73.0;159.6;35.0;86.0;159.6;-56.0;64.0;159.6;2.0;555.0;159.6;135.0;489.0;159.6;-46.0;116.0;159.6;-49.0;15.0;159.6;-9.0;22.0;159.6;-12.0
2022-03-29 14:00:00+00:00;100.2;73.0;100.2;30.0;86.0;166.36;-60.0;64.0;100.2;40.0;555.0;100.2;89.0;489.0;100.2;-22.0;116.0;100.2;-52.0;15.0;100.2;-10.0;22.0;188.06;-15.0
2022-03-29 18:00:00+00:00;59.36;73.0;59.36;23.0;86.0;110.36;-60.0;64.0;59.36;-11.0;555.0;59.36;87.0;489.0;59.36;47.0;116.0;59.36;-56.0;15.0;59.36;-15.0;22.0;180.0;-15.0
2022-03-29 22:00:00+00:00;140.0;73.0;140.0;34.0;86.0;140.0;-55.0;64.0;140.0;-18.0;555.0;80.0;167.0;489.0;140.0;-54.0;116.0;140.0;-49.0;15.0;140.0;-10.0;22.0;268.36;-15.0
2022-03-30 02:00:00+00:00;139.92;73.0;139.92;36.0;86.0;139.92;-55.0;64.0;139.92;-7.0;555.0;139.92;155.0;489.0;139.92;-58.0;116.0;139.92;-49.0;15.0;139.92;-10.0;22.0;139.92;-12.0
2022-03-30 06:00:00+00:00;67.62;73.0;67.62;36.0;86.0;182.24;-60.0;64.0;67.62;11.0;555.0;67.62;52.0;489.0;67.62;44.0;116.0;67.62;-53.0;15.0;67.62;-15.0;22.0;67.62;-15.0
2022-03-30 10:00:00+00:00;152.68;73.0;152.68;56.0;86.0;152.68;-55.0;64.0;152.68;-9.0;555.0;152.68;164.0;489.0;152.68;-86.0;116.0;152.68;-49.0;15.0;152.68;-9.0;22.0;152.68;-12.0
2022-03-30 14:00:00+00:00;101.27;73.0;101.27;57.0;86.0;162.4;-60.0;64.0;101.27;7.0;555.0;101.27;78.0;489.0;101.27;-10.0;116.0;101.27;-49.0;15.0;101.27;-10.0;22.0;101.27;-13.0
2022-03-30 18:00:00+00:00;61.74;73.0;61.74;31.0;86.0;130.48;-60.0;64.0;61.74;-18.0;555.0;61.74;95.0;489.0;61.74;28.0;116.0;61.74;-49.0;15.0;61.74;-13.0;22.0;61.74;-14.0
2022-03-30 22:00:00+00:00;80.12;73.0;80.12;23.0;86.0;80.12;-55.0;64.0;80.12;-2.0;555.0;50.0;167.0;489.0;80.12;-55.0;116.0;80.12;-49.0;15.0;80.12;-15.0;22.0;80.12;-14.0
2022-03-31 02:00:00+00:00;143.2;73.0;143.2;36.0;86.0;143.2;-55.0;64.0;143.2;-27.0;555.0;100.19;167.0;489.0;143.2;-50.0;116.0;143.2;-49.0;15.0;143.2;-9.0;22.0;143.2;-13.0
2022-03-31 06:00:00+00:00;55.6;73.0;55.6;12.0;86.0;56.0;-60.0;64.0;55.6;4.0;555.0;55.6;83.0;489.0;55.6;44.0;116.0;55.6;-53.0;15.0;55.6;-15.0;22.0;64.81;-15.0
2022-03-31 10:00:00+00:00;95.07;73.0;95.07;37.0;86.0;118.44;-60.0;64.0;95.07;13.0;555.0;71.6;167.0;489.0;95.07;-79.0;116.0;95.07;-49.0;15.0;95.07;-15.0;22.0;95.07;-14.0
2022-03-31 14:00:00+00:00;66.0;73.0;66.0;30.0;86.0;66.0;-55.0;64.0;66.0;-21.0;555.0;66.0;159.0;489.0;66.0;-30.0;116.0;66.0;-53.0;15.0;66.0;-15.0;22.0;66.0;-15.0
2022-03-31 18:00:00+00:00;53.92;73.0;53.92;14.0;86.0;81.24;-60.0;64.0;53.92;-31.0;555.0;53.92;147.0;489.0;53.92;9.0;116.0;53.92;-49.0;15.0;53.92;-15.0;22.0;64.81;-15.0
2022-03-31 22:00:00+00:00;55.0;73.0;55.0;4.0;86.0;187.6;-60.0;64.0;55.0;-33.0;555.0;55.0;155.0;489.0;55.0;14.0;116.0;55.0;-50.0;15.0;55.0;-15.0;22.0;80.12;-15.0
2022-04-01 02:00:00+00:00;86.27;73.0;86.27;27.0;86.0;161.44;-60.0;64.0;86.27;-19.0;555.0;86.27;149.0;489.0;86.27;-17.0;116.0;86.27;-50.0;15.0;86.27;-15.0;22.0;86.27;-15.0
2022-04-01 06:00:00+00:00;39.2;73.0;39.2;-2.0;86.0;119.28;-60.0;64.0;39.2;2.0;555.0;39.2;55.0;489.0;39.2;95.0;116.0;39.2;-60.0;15.0;39.2;-15.0;22.0;80.12;-15.0
2022-04-01 10:00:00+00:00;60.0;73.0;60.0;27.0;86.0;204.76;-60.0;64.0;60.0;7.0;555.0;60.0;155.0;489.0;60.0;-52.0;116.0;60.0;-50.0;15.0;60.0;-12.0;22.0;80.12;-15.0
